234.7	106.7	5' 7"	169
195.6	88.9	5' 6"	168
141.5	64.3	5' 9"	176
238	108.2	5' 7"	171
188.1	85.5	5' 9"	175
188.1	85.5	6' 0"	182
198.7	90.3	5' 11"	180
223.3	101.5	6' 3"	190
191.2	86.9	5' 8"	172
193.4	87.9	5' 11"	180
183.5	83.4	6' 0"	183
159.7	72.6	5' 7"	171
140.8	64	5' 7"	170
220.9	100.4	5' 7"	170
197.3	89.7	6' 0"	183
190.1	86.4	5' 10"	178
233.4	106.1	5' 9"	176
197.1	89.6	5' 9"	176
209.2	95.1	5' 7"	169
153.8	69.9	5' 11"	180
169.6	77.1	5' 9"	175
244	110.9	6' 0"	182
240.5	109.3	5' 7"	171
242.7	110.3	5' 9"	176
222.9	101.3	5' 11"	181
218	99.1	5' 6"	168
205.9	93.6	6' 0"	184
217.4	98.8	5' 8"	172
170.1	77.3	5' 7"	169
146.7	66.7	5' 10"	179
221.3	100.6	5' 5"	166
149.8	68.1	5' 8"	173
239.1	108.7	6' 0"	184
185.2	84.2	6' 0"	182
174	79.1	5' 9"	174
219.8	99.9	5' 10"	178
223.5	101.6	5' 5"	164
151.4	68.8	6' 0"	184
234.7	106.7	5' 10"	177
178	80.9	5' 5"	166
238.7	108.5	5' 6"	167
164.3	74.7	5' 10"	179
182.8	83.1	5' 7"	170
218.7	99.4	6' 1"	185
194.3	88.3	5' 7"	171
164.6	74.8	5' 4"	162
200.6	91.2	5' 11"	180
141	64.1	6' 0"	182
169	76.8	5' 10"	177
143.7	65.3	5' 6"	167
176.2	80.1	5' 7"	170
221.5	100.7	6' 0"	184
178	80.9	5' 6"	167
214.1	97.3	5' 6"	168
183.7	83.5	5' 4"	162
246.2	111.9	5' 6"	167
181.3	82.4	5' 6"	167
158.6	72.1	5' 9"	174
179.1	81.4	5' 10"	179
155.3	70.6	6' 1"	185
238.7	108.5	6' 0"	183
189.4	86.1	5' 10"	178
183.7	83.5	5' 10"	177
154	70	5' 7"	169
220	100	5' 7"	171
244.6	111.2	5' 11"	181
139	63.2	5' 7"	171
207.9	94.5	6' 0"	184
154.2	70.1	5' 7"	170
150	68.2	5' 7"	169
165.7	75.3	5' 10"	177
143.2	65.1	5' 10"	179
173.6	78.9	5' 7"	169
207.9	94.5	5' 7"	169
222.4	101.1	6' 1"	186
245.5	111.6	6' 0"	183
230.3	104.7	5' 10"	177
154.9	70.4	5' 10"	177
154.7	70.3	6' 1"	185
198.7	90.3	6' 0"	182
185.7	84.4	6' 0"	182
172.9	78.6	5' 6"	167
152	69.1	5' 8"	172
224.4	102	5' 7"	170
177.3	80.6	6' 1"	185
185.5	84.3	6' 0"	183
174.5	79.3	5' 8"	173
183.5	83.4	6' 3"	190
203.7	92.6	5' 6"	167
220.7	100.3	5' 6"	167
176	80	5' 10"	178
183.3	83.3	5' 7"	170
156.9	71.3	5' 5"	166
166.5	75.7	5' 7"	171
164.8	74.9	5' 11"	181
225.3	102.4	5' 6"	168
170.9	77.7	5' 10"	177
152.9	69.5	5' 6"	168
227	103.2	5' 9"	176
145.9	66.3	6' 1"	185
206.4	93.8	6' 0"	183
143.4	65.2	5' 6"	168
212.7	96.7	5' 5"	166
186.8	84.9	5' 6"	168
179.3	81.5	5' 9"	176
211.9	96.3	6' 2"	187
165.4	75.2	5' 10"	179
220.7	100.3	5' 10"	178
170.1	77.3	5' 9"	176
148.3	67.4	5' 9"	176
180.2	81.9	5' 9"	176
164.6	74.8	5' 9"	175
177.5	80.7	5' 11"	180
180	81.8	6' 0"	182
184.6	83.9	5' 11"	180
205.7	93.5	5' 6"	168
226.4	102.9	5' 4"	163
201.5	91.6	6' 2"	188
210.8	95.8	5' 10"	177
208.6	94.8	5' 10"	178
212.7	96.7	5' 8"	172
225.1	102.3	6' 0"	182
186.6	84.8	5' 9"	175
162.1	73.7	5' 7"	171
209	95	5' 5"	165
172.7	78.5	5' 9"	175
252.8	114.9	6' 2"	189
207	94.1	5' 9"	176
201.5	91.6	5' 7"	170
135.7	61.7	5' 9"	176
189.4	86.1	5' 8"	173
173.4	78.8	5' 9"	176
146.7	66.7	5' 10"	179
175.6	79.8	6' 0"	182
144.8	65.8	5' 8"	173
208.1	94.6	6' 0"	182
207.7	94.4	5' 5"	166
238.9	108.6	5' 7"	169
144.3	65.6	5' 9"	175
176.7	80.3	5' 8"	173
163.9	74.5	5' 5"	165
229.5	104.3	5' 5"	166
164.1	74.6	5' 10"	178
233.2	106	6' 1"	185
241.1	109.6	6' 1"	186
163.7	74.4	5' 10"	177
218.2	99.2	5' 6"	168
175.8	79.9	5' 7"	170
235.4	107	6' 3"	190
146.5	66.6	5' 11"	181
212.5	96.6	5' 6"	168
205.5	93.4	6' 0"	184
146.7	66.7	5' 11"	180
217.8	99	6' 0"	184
148.1	67.3	5' 5"	166
142.1	64.6	5' 9"	174
171.2	77.8	5' 9"	175
165.7	75.3	5' 10"	177
150.5	68.4	5' 7"	169
162.8	74	6' 0"	182
185.9	84.5	5' 4"	162
177.1	80.5	5' 8"	173
175.3	79.7	6' 0"	184
163.9	74.5	5' 11"	180
130.9	59.5	5' 10"	178
158.2	71.9	5' 9"	174
164.6	74.8	5' 9"	176
192.7	87.6	5' 9"	176
181.3	82.4	5' 9"	174
246.4	112	5' 10"	177
213	96.8	5' 5"	165
185.7	84.4	5' 10"	177
228.4	103.8	5' 6"	167
240.5	109.3	5' 9"	175
207	94.1	5' 10"	178
200.6	91.2	5' 10"	179
167.4	76.1	6' 0"	182
233	105.9	5' 5"	166
246.6	112.1	6' 0"	184
130.7	59.4	5' 9"	174
151.4	68.8	6' 2"	187
161.3	73.3	5' 7"	169
170.7	77.6	5' 9"	174
206.6	93.9	6' 1"	185
196.9	89.5	6' 0"	182
243.1	110.5	5' 11"	180
239.1	108.7	5' 7"	169
205.7	93.5	5' 7"	170
202	91.8	5' 8"	172
221.3	100.6	6' 0"	184
164.6	74.8	6' 0"	182
247.9	112.7	5' 7"	171
216.3	98.3	6' 2"	188
231.9	105.4	5' 10"	179
144.1	65.5	5' 7"	170
185.5	84.3	6' 2"	188
210.5	95.7	5' 10"	179
205.3	93.3	5' 10"	178
233.4	106.1	6' 1"	185
164.8	74.9	5' 8"	173
155.1	70.5	5' 7"	171
182.2	82.8	5' 9"	175
142.6	64.8	5' 7"	171
164.8	74.9	6' 2"	187
235.4	107	5' 6"	168
153.1	69.6	5' 10"	178
218.5	99.3	5' 9"	175
214.3	97.4	6' 0"	182
189.9	86.3	5' 10"	179
141.2	64.2	5' 7"	170
144.5	65.7	5' 6"	167
176	80	6' 2"	188
234.3	106.5	6' 0"	183
219.6	99.8	6' 3"	190
174.5	79.3	5' 9"	176
145.6	66.2	5' 9"	176
136.4	62	6' 0"	184
211.6	96.2	5' 8"	173
151.6	68.9	5' 9"	176
156.2	71	6' 2"	187
172.9	78.6	5' 6"	167
211.9	96.3	5' 10"	178
135.1	61.4	5' 8"	172
136.8	62.2	5' 9"	175
233.9	106.3	5' 10"	177
143	65	6' 0"	183
179.3	81.5	5' 11"	181
159.1	72.3	5' 7"	171
239.1	108.7	5' 8"	173
217.6	98.9	5' 11"	180
218.2	99.2	5' 11"	181
217.4	98.8	5' 7"	170
185.9	84.5	6' 1"	186
185	84.1	5' 6"	167
209.7	95.3	5' 8"	173
194.3	88.3	5' 7"	170
204.6	93	5' 11"	180
201.1	91.4	5' 10"	178
131.1	59.6	5' 8"	172
150.9	68.6	5' 8"	173
182.8	83.1	5' 9"	174
230.3	104.7	5' 7"	169
145.6	66.2	6' 1"	185
183	83.2	5' 10"	177
187.7	85.3	5' 7"	169
184.8	84	5' 5"	166
207.2	94.2	5' 10"	179
243.8	110.8	5' 11"	180
188.5	85.7	5' 8"	172
139.3	63.3	5' 9"	174
219.3	99.7	5' 6"	168
163.7	74.4	6' 0"	182
121	55	5' 10"	179
221.5	100.7	5' 5"	166
237.4	107.9	5' 5"	166
171.8	78.1	6' 1"	185
182.4	82.9	5' 9"	176
212.3	96.5	5' 9"	175
236.3	107.4	5' 10"	178
138.2	62.8	6' 0"	184
178.9	81.3	6' 1"	185
150.5	68.4	6' 2"	188
201.3	91.5	5' 9"	174
148.7	67.6	6' 1"	185
184.1	83.7	6' 1"	186
226.2	102.8	5' 10"	177
132	60	6' 0"	183
200.2	91	5' 9"	175
189.6	86.2	5' 7"	171
169.8	77.2	6' 0"	184
220.7	100.3	6' 2"	188
240.5	109.3	5' 10"	178
212.5	96.6	5' 4"	162
224	101.8	5' 7"	170
186.8	84.9	5' 7"	169
153.3	69.7	5' 5"	164
160.8	73.1	5' 6"	168
248.6	113	6' 1"	185
182.4	82.9	5' 4"	163
163.5	74.3	5' 7"	171
165.4	75.2	5' 8"	172
242.9	110.4	5' 7"	169
188.8	85.8	5' 7"	169
191	86.8	5' 7"	170
148.9	67.7	5' 8"	172
135.5	61.6	5' 8"	172
225.9	102.7	6' 0"	183
224.8	102.2	6' 1"	186
146.7	66.7	6' 1"	186
132.7	60.3	5' 5"	164
249.3	113.3	6' 2"	188
229.7	104.4	5' 6"	167
225.7	102.6	6' 0"	182
143.4	65.2	5' 10"	178
219.8	99.9	5' 8"	172
144.5	65.7	6' 0"	182
148.5	67.5	5' 10"	179
181.9	82.7	5' 7"	171
132.9	60.4	5' 6"	168
165.4	75.2	5' 6"	168
228.1	103.7	5' 10"	178
200.6	91.2	5' 9"	174
193.2	87.8	5' 11"	181
180	81.8	5' 9"	176
181.1	82.3	5' 8"	173
210.3	95.6	6' 2"	187
196	89.1	5' 9"	174
204.2	92.8	6' 1"	185
176.7	80.3	5' 8"	172
179.7	81.7	5' 10"	178
174.5	79.3	5' 10"	179
218.2	99.2	5' 6"	168
200.6	91.2	5' 10"	177
195.6	88.9	5' 9"	176
223.7	101.7	5' 8"	172
176.4	80.2	5' 6"	167
239.4	108.8	5' 11"	181
169.8	77.2	5' 7"	169
176.2	80.1	5' 10"	177
252.1	114.6	6' 1"	185
129.8	59	5' 6"	168
180.8	82.2	6' 0"	183
212.7	96.7	5' 7"	170
176.2	80.1	6' 0"	183
167	75.9	6' 0"	182
139	63.2	5' 10"	179
165.4	75.2	5' 10"	177
169.6	77.1	5' 10"	179
229.5	104.3	6' 3"	190
236.3	107.4	5' 9"	176
239.8	109	5' 7"	169
207.2	94.2	5' 10"	177
170.1	77.3	5' 6"	167
151.8	69	5' 10"	178
177.8	80.8	5' 9"	174
177.1	80.5	5' 7"	170
146.1	66.4	5' 10"	178
188.5	85.7	6' 2"	189
181.1	82.3	6' 2"	187
192.7	87.6	5' 9"	175
253.2	115.1	5' 10"	177
153.8	69.9	6' 3"	190
139.3	63.3	5' 9"	174
210.1	95.5	5' 6"	168
199.8	90.8	5' 9"	176
212.5	96.6	5' 8"	173
185.7	84.4	5' 10"	179
185	84.1	5' 8"	172
229.5	104.3	5' 6"	167
213.2	96.9	5' 10"	178
237.2	107.8	5' 7"	170
225.1	102.3	5' 10"	177
177.1	80.5	5' 6"	167
136.8	62.2	5' 7"	169
178	80.9	5' 9"	175
221.1	100.5	5' 10"	178
146.1	66.4	5' 7"	169
195.8	89	5' 5"	166
170.3	77.4	6' 1"	186
216.3	98.3	6' 1"	185
186.3	84.7	5' 8"	172
150.3	68.3	5' 9"	175
151.1	68.7	6' 0"	184
145	65.9	5' 9"	176
176.7	80.3	5' 9"	175
237.4	107.9	6' 1"	185
192.1	87.3	5' 6"	168
218	99.1	5' 5"	164
240.2	109.2	6' 0"	183
187.7	85.3	5' 7"	169
146.7	66.7	6' 0"	183
189.4	86.1	6' 2"	188
179.1	81.4	5' 9"	174
157.3	71.5	5' 7"	169
183.5	83.4	5' 5"	166
203.7	92.6	5' 9"	174
201.5	91.6	5' 10"	177
143	65	6' 0"	182
214.1	97.3	6' 2"	188
163.9	74.5	5' 5"	165
161.9	73.6	5' 11"	180
234.1	106.4	5' 9"	174
167	75.9	5' 11"	180
226.8	103.1	5' 9"	174
169.8	77.2	5' 7"	171
150.7	68.5	5' 7"	169
225.9	102.7	5' 7"	170
145.6	66.2	5' 7"	170
120.6	54.8	5' 5"	165
193.6	88	5' 5"	166
235.4	107	5' 5"	166
157.3	71.5	5' 7"	169
150.7	68.5	5' 5"	164
228.8	104	5' 7"	170
195.8	89	6' 2"	188
204.8	93.1	5' 6"	167
140.8	64	6' 0"	183
165.2	75.1	6' 2"	187
235	106.8	5' 8"	173
155.3	70.6	5' 10"	178
163.2	74.2	6' 0"	182
213.4	97	5' 8"	172
170.3	77.4	6' 3"	190
216.9	98.6	5' 7"	169
213	96.8	6' 0"	182
159.7	72.6	5' 5"	165
222.9	101.3	5' 9"	175
186.3	84.7	5' 8"	173
152.5	69.3	5' 8"	173
180	81.8	5' 11"	181
202.2	91.9	6' 0"	184
163	74.1	6' 1"	185
253.9	115.4	6' 0"	182
184.8	84	5' 4"	162
173.6	78.9	5' 6"	168
225.7	102.6	5' 5"	166
216.3	98.3	5' 7"	171
164.1	74.6	5' 5"	165
172	78.2	6' 2"	187
176.4	80.2	5' 7"	170
163	74.1	5' 8"	172
228.8	104	5' 8"	173
202.6	92.1	5' 11"	181
198	90	5' 8"	172
132.9	60.4	5' 11"	180
183.7	83.5	5' 6"	167
211.4	96.1	5' 10"	177
181.1	82.3	6' 1"	185
156.6	71.2	6' 0"	182
141.2	64.2	5' 10"	178
223.1	101.4	5' 5"	166
239.6	108.9	5' 8"	173
223.1	101.4	5' 7"	170
197.6	89.8	5' 7"	171
193.6	88	5' 10"	178
138.6	63	5' 11"	181
160.6	73	6' 2"	189
147.4	67	5' 6"	167
246.2	111.9	5' 7"	170
172.7	78.5	5' 7"	171
205.5	93.4	5' 8"	172
178	80.9	6' 0"	184
166.5	75.7	6' 0"	184
194.9	88.6	5' 9"	174
161.3	73.3	5' 11"	180
249.9	113.6	6' 0"	184
236.1	107.3	5' 11"	180
154.7	70.3	6' 1"	186
175.6	79.8	6' 0"	184
149.8	68.1	5' 6"	167
157.7	71.7	6' 2"	189
223.5	101.6	5' 10"	178
201.7	91.7	5' 11"	181
186.6	84.8	5' 5"	166
188.1	85.5	5' 9"	175
180.4	82	5' 10"	179
231.9	105.4	5' 11"	181
139.5	63.4	5' 7"	171
143.7	65.3	5' 10"	177
168.7	76.7	5' 11"	181
147	66.8	5' 5"	165
171.8	78.1	5' 5"	165
157.3	71.5	5' 4"	163
214.5	97.5	5' 7"	170
173.4	78.8	6' 3"	190
151.6	68.9	6' 0"	182
241.8	109.9	6' 2"	189
248.8	113.1	6' 2"	187
234.1	106.4	6' 2"	189
160.2	72.8	5' 9"	175
144.5	65.7	5' 5"	165
143	65	5' 6"	168
140.1	63.7	5' 11"	181
169.8	77.2	5' 11"	180
227.5	103.4	5' 10"	179
188.8	85.8	5' 10"	178
224.4	102	5' 10"	179
200.9	91.3	5' 9"	175
215.2	97.8	5' 6"	167
193.2	87.8	6' 2"	189
177.1	80.5	5' 6"	167
203.1	92.3	5' 10"	178
250.8	114	5' 11"	180
196.5	89.3	5' 10"	178
185.2	84.2	5' 5"	164
174.2	79.2	6' 0"	182
239.1	108.7	6' 0"	184
137.9	62.7	5' 10"	178
208.6	94.8	5' 9"	176
230.8	104.9	5' 10"	178
180	81.8	5' 7"	169
185.9	84.5	6' 0"	182
202.2	91.9	5' 7"	170
209.2	95.1	5' 9"	175
134.2	61	5' 11"	181
225.3	102.4	5' 10"	177
207	94.1	5' 5"	166
145.9	66.3	5' 7"	171
174.9	79.5	5' 6"	167
205	93.2	5' 8"	172
210.1	95.5	5' 7"	171
181.7	82.6	5' 8"	172
211	95.9	6' 0"	183
212.3	96.5	6' 0"	183
216.9	98.6	6' 0"	184
200.9	91.3	5' 7"	170
140.6	63.9	5' 9"	175
248.2	112.8	6' 2"	189
204.6	93	5' 7"	170
223.3	101.5	5' 10"	178
165	75	5' 10"	178
194	88.2	5' 8"	173
249.5	113.4	5' 11"	181
190.1	86.4	5' 8"	172
220	100	5' 8"	173
208.3	94.7	5' 10"	178
129.4	58.8	5' 6"	167
190.5	86.6	5' 10"	178
146.1	66.4	5' 5"	164
187.2	85.1	5' 10"	179
174.2	79.2	5' 5"	166
183.5	83.4	5' 10"	179
228.4	103.8	6' 2"	189
206.6	93.9	5' 8"	172
202	91.8	6' 2"	189
169.8	77.2	6' 0"	182
210.1	95.5	5' 7"	169
146.5	66.6	5' 9"	176
204.8	93.1	5' 7"	169
151.1	68.7	5' 9"	174
161.9	73.6	5' 10"	179
201.5	91.6	6' 0"	183
170.9	77.7	5' 10"	177
202	91.8	5' 6"	168
137.1	62.3	6' 1"	185
144.5	65.7	5' 7"	169
142.1	64.6	5' 9"	175
221.5	100.7	5' 9"	176
119.2	54.2	6' 0"	184
221.5	100.7	5' 10"	178
159.3	72.4	5' 9"	176
230.6	104.8	5' 5"	164
172.7	78.5	5' 7"	171
217.4	98.8	5' 4"	163
179.5	81.6	5' 9"	174
235.4	107	5' 8"	172
195.4	88.8	6' 2"	187
236.3	107.4	6' 2"	188
184.8	84	5' 9"	176
180.2	81.9	5' 9"	176
187.4	85.2	5' 7"	170
182.6	83	5' 11"	181
194.3	88.3	5' 7"	170
225.9	102.7	6' 1"	185
187.9	85.4	5' 9"	174
234.1	106.4	6' 1"	186
245.3	111.5	5' 7"	170
144.5	65.7	6' 2"	188
149.4	67.9	5' 8"	172
235.6	107.1	5' 6"	168
172.9	78.6	5' 5"	165
236.1	107.3	5' 10"	177
207.7	94.4	6' 1"	186
185.9	84.5	5' 9"	174
171.6	78	5' 9"	176
182.4	82.9	6' 2"	187
223.7	101.7	5' 8"	173
215.4	97.9	5' 7"	170
186.6	84.8	5' 10"	178
209.4	95.2	5' 8"	173
244.9	111.3	5' 10"	179
212.3	96.5	6' 2"	189
220.4	100.2	6' 2"	189
154.2	70.1	5' 11"	181
179.5	81.6	5' 7"	170
169.8	77.2	6' 1"	186
176.2	80.1	5' 4"	163
210.8	95.8	6' 0"	183
235	106.8	5' 7"	170
177.5	80.7	5' 9"	175
160.8	73.1	5' 7"	170
187.4	85.2	5' 11"	181
185.2	84.2	5' 7"	170
243.8	110.8	6' 1"	185
170.5	77.5	6' 0"	184
151.4	68.8	5' 11"	181
222.9	101.3	5' 7"	169
161.5	73.4	6' 0"	183
173.6	78.9	5' 11"	180
166.3	75.6	6' 0"	183
173.6	78.9	5' 6"	168
172.3	78.3	6' 2"	188
150.5	68.4	5' 8"	172
223.1	101.4	5' 5"	165
167.6	76.2	6' 1"	186
181.3	82.4	5' 5"	165
163.2	74.2	6' 0"	184
180.4	82	5' 9"	175
125.6	57.1	6' 2"	189
232.8	105.8	6' 0"	184
242.2	110.1	5' 6"	167
188.1	85.5	6' 0"	183
234.5	106.6	6' 1"	185
246	111.8	6' 1"	185
183	83.2	5' 6"	167
163	74.1	5' 7"	169
254.8	115.8	5' 7"	170
235.2	106.9	5' 7"	169
174.7	79.4	6' 2"	188
219.1	99.6	5' 8"	172
224	101.8	5' 10"	177
137.3	62.4	5' 6"	168
153.3	69.7	5' 11"	180
225.3	102.4	5' 10"	179
138.2	62.8	6' 1"	185
220.2	100.1	5' 8"	173
242.2	110.1	5' 8"	172
174.9	79.5	5' 10"	177
171.2	77.8	5' 7"	170
158	71.8	5' 7"	170
213.6	97.1	6' 0"	183
222.6	101.2	6' 1"	185
204.8	93.1	5' 8"	172
220.9	100.4	5' 6"	167
150.9	68.6	5' 6"	168
205	93.2	5' 11"	181
219.1	99.6	5' 10"	177
161.9	73.6	5' 8"	173
175.8	79.9	5' 10"	179
181.5	82.5	5' 8"	172
222.9	101.3	6' 1"	185
181.9	82.7	5' 8"	172
137.9	62.7	5' 9"	174
194.7	88.5	5' 6"	167
199.1	90.5	5' 7"	169
158.2	71.9	5' 10"	178
173.1	78.7	5' 9"	174
192.1	87.3	5' 7"	169
240.5	109.3	6' 2"	189
177.8	80.8	5' 9"	176
158.4	72	5' 7"	169
226.2	102.8	5' 11"	181
227	103.2	5' 11"	180
209.9	95.4	5' 9"	175
244.4	111.1	5' 7"	169
224	101.8	5' 7"	170
238	108.2	6' 0"	182
203.1	92.3	5' 5"	166
220.7	100.3	5' 7"	171
245.1	111.4	5' 9"	176
183	83.2	6' 0"	183
221.3	100.6	5' 8"	173
181.7	82.6	6' 1"	186
224.8	102.2	5' 7"	171
243.5	110.7	6' 0"	184
216.5	98.4	5' 7"	170
197.6	89.8	5' 10"	179
202.2	91.9	5' 11"	180
238.3	108.3	6' 2"	188
199.8	90.8	5' 11"	181
163.7	74.4	6' 0"	184
217.6	98.9	5' 9"	175
172	78.2	6' 2"	187
174.5	79.3	5' 9"	176
175.6	79.8	5' 6"	167
239.1	108.7	6' 2"	189
242.4	110.2	6' 1"	186
162.4	73.8	5' 7"	170
156.6	71.2	5' 5"	164
243.3	110.6	6' 0"	182
162.8	74	5' 11"	180
174.9	79.5	5' 10"	177
189	85.9	5' 6"	168
149.4	67.9	5' 7"	169
167	75.9	5' 10"	179
156.4	71.1	5' 10"	177
183.7	83.5	5' 9"	175
147.2	66.9	5' 5"	165
242	110	5' 8"	172
146.1	66.4	5' 6"	168
151.8	69	5' 6"	168
224.6	102.1	5' 7"	171
200.6	91.2	5' 10"	177
220	100	5' 9"	176
197.3	89.7	6' 2"	189
188.5	85.7	5' 9"	175
207.9	94.5	6' 3"	190
207.2	94.2	5' 8"	172
231	105	5' 10"	177
201.1	91.4	5' 10"	177
187.9	85.4	5' 5"	165
242.4	110.2	5' 6"	168
218.9	99.5	6' 2"	187
191.6	87.1	5' 7"	170
140.4	63.8	6' 3"	190
187.4	85.2	6' 0"	183
159.5	72.5	5' 5"	164
156	70.9	5' 9"	176
215.2	97.8	5' 11"	180
138.2	62.8	5' 10"	177
254.3	115.6	6' 1"	185
162.8	74	6' 0"	184
164.8	74.9	6' 0"	183
152.5	69.3	5' 11"	181
132.7	60.3	5' 9"	176
202.2	91.9	5' 7"	169
163.2	74.2	5' 11"	181
178.4	81.1	5' 10"	177
185.2	84.2	5' 10"	177
139.7	63.5	5' 6"	168
159.3	72.4	5' 11"	180
163	74.1	5' 9"	175
198.2	90.1	5' 10"	178
143.2	65.1	5' 7"	171
245.5	111.6	5' 9"	176
182.6	83	5' 11"	181
211	95.9	6' 0"	184
217.1	98.7	5' 9"	174
153.3	69.7	5' 4"	163
248.4	112.9	6' 0"	184
167.6	76.2	5' 9"	174
210.5	95.7	5' 9"	174
216.9	98.6	5' 6"	168
141.5	64.3	5' 9"	176
162.1	73.7	5' 10"	177
233	105.9	5' 7"	171
226.6	103	5' 9"	175
147.8	67.2	5' 10"	177
140.6	63.9	5' 8"	173
205.3	93.3	5' 9"	174
202.8	92.2	5' 9"	174
154.7	70.3	5' 7"	169
223.5	101.6	5' 7"	169
181.7	82.6	6' 1"	186
170.3	77.4	6' 2"	189
193.8	88.1	5' 10"	178
147.6	67.1	5' 5"	164
138.4	62.9	5' 8"	173
174.9	79.5	6' 0"	184
205.3	93.3	6' 2"	187
166.1	75.5	6' 0"	182
186.1	84.6	5' 7"	169
137.5	62.5	5' 8"	173
211.4	96.1	5' 10"	177
167.4	76.1	6' 0"	184
210.1	95.5	5' 11"	181
191.4	87	5' 6"	167
193.8	88.1	5' 10"	179
210.1	95.5	5' 5"	166
248.8	113.1	5' 7"	170
220.2	100.1	5' 11"	180
174.2	79.2	5' 11"	181
171.4	77.9	5' 7"	170
167.9	76.3	5' 11"	180
179.5	81.6	5' 7"	169
244.4	111.1	5' 6"	167
147.8	67.2	5' 7"	171
245.7	111.7	6' 0"	183
239.8	109	5' 9"	176
189.4	86.1	6' 3"	190
242	110	6' 0"	183
206.6	93.9	5' 10"	178
174.2	79.2	6' 1"	185
233	105.9	5' 7"	169
190.5	86.6	6' 2"	187
247.1	112.3	5' 7"	170
154.4	70.2	5' 10"	177
133.1	60.5	5' 9"	175
210.5	95.7	6' 3"	190
158.4	72	5' 11"	180
152.9	69.5	6' 2"	189
144.8	65.8	5' 9"	174
145.4	66.1	5' 9"	176
227.3	103.3	5' 10"	177
161.5	73.4	5' 7"	171
161	73.2	6' 0"	183
241.3	109.7	5' 10"	179
216.7	98.5	6' 0"	184
159.7	72.6	6' 2"	189
197.8	89.9	6' 0"	183
145.4	66.1	6' 0"	183
147	66.8	5' 5"	166
144.3	65.6	6' 0"	183
213.2	96.9	5' 9"	175
231	105	5' 8"	173
188.3	85.6	5' 10"	179
200.6	91.2	5' 4"	163
187.9	85.4	5' 9"	176
152.9	69.5	6' 0"	182
171.4	77.9	6' 0"	182
200.2	91	6' 0"	184
152.5	69.3	5' 10"	178
142.8	64.9	5' 6"	168
176.2	80.1	5' 10"	178
176	80	6' 0"	182
182.8	83.1	6' 0"	183
176	80	6' 0"	183
181.3	82.4	5' 11"	180
213.8	97.2	5' 9"	176
170.7	77.6	5' 10"	178
228.1	103.7	5' 9"	175
208.6	94.8	5' 11"	180
189.4	86.1	6' 1"	186
162.4	73.8	5' 5"	164
158.4	72	5' 9"	174
249.3	113.3	6' 1"	185
152.2	69.2	5' 10"	178
168.7	76.7	5' 5"	165
252.6	114.8	6' 1"	185
145.9	66.3	5' 9"	174
152.9	69.5	6' 0"	182
186.3	84.7	5' 9"	176
196	89.1	5' 7"	171
237.2	107.8	5' 10"	179
223.7	101.7	5' 6"	167
170.5	77.5	5' 6"	167
140.1	63.7	5' 7"	171
245.3	111.5	5' 9"	174
214.3	97.4	5' 11"	181
232.8	105.8	6' 1"	186
176.2	80.1	5' 7"	171
168.5	76.6	5' 6"	168
206.8	94	5' 6"	167
169.8	77.2	5' 4"	163
206.1	93.7	5' 11"	180
228.1	103.7	5' 6"	168
147	66.8	5' 5"	164
164.8	74.9	5' 4"	162
183	83.2	5' 7"	169
215.4	97.9	5' 4"	162
201.7	91.7	5' 9"	174
164.1	74.6	5' 10"	177
218.5	99.3	5' 10"	179
208.3	94.7	5' 9"	174
231.7	105.3	6' 1"	186
130.7	59.4	5' 10"	177
242.4	110.2	5' 6"	167
212.7	96.7	5' 6"	168
226.6	103	5' 7"	169
172.5	78.4	5' 7"	169
130.9	59.5	5' 11"	180
197.8	89.9	5' 8"	173
172.5	78.4	5' 11"	180
249.3	113.3	5' 9"	174
173.8	79	5' 10"	179
210.5	95.7	5' 7"	169
242	110	6' 0"	184
134.2	61	5' 11"	180
168.1	76.4	6' 2"	187
203.5	92.5	6' 2"	188
193.2	87.8	5' 10"	177
214.3	97.4	5' 8"	173
248.8	113.1	5' 9"	174
225.5	102.5	5' 7"	169
231.9	105.4	5' 6"	168
171.2	77.8	5' 10"	178
211.9	96.3	5' 6"	167
200.6	91.2	6' 0"	184
168.1	76.4	6' 2"	189
223.3	101.5	5' 6"	168
158.4	72	5' 4"	163
216.5	98.4	5' 7"	169
246.6	112.1	5' 9"	175
149.8	68.1	5' 6"	167
143	65	6' 1"	186
218	99.1	5' 8"	173
197.1	89.6	5' 8"	173
167.4	76.1	6' 0"	183
134.4	61.1	6' 1"	186
204.8	93.1	5' 9"	176
225.9	102.7	5' 10"	177
232.1	105.5	6' 1"	186
143.4	65.2	6' 0"	182
205.5	93.4	5' 6"	167
163	74.1	5' 8"	173
166.8	75.8	5' 8"	173
200	90.9	5' 11"	181
225.9	102.7	5' 8"	172
197.8	89.9	6' 1"	185
172	78.2	5' 6"	168
235.8	107.2	5' 9"	174
226.2	102.8	6' 2"	189
172.5	78.4	5' 8"	173
213.2	96.9	5' 6"	167
176.9	80.4	5' 11"	181
196	89.1	5' 10"	178
236.7	107.6	5' 9"	176
175.8	79.9	6' 2"	187
220.7	100.3	5' 7"	170
192.5	87.5	5' 8"	173
192.9	87.7	6' 1"	186
164.8	74.9	5' 5"	165
202.4	92	5' 9"	174
139.3	63.3	5' 10"	177
219.8	99.9	6' 1"	185
217.4	98.8	5' 8"	173
186.1	84.6	5' 7"	171
