Los Angeles	CA	90017	US	United States
Wawaka	IN	46794	US	United States
Mc Kinney	TX	75069	US	United States
Houston	TX	77026	US	United States
Royalton	KY	41464	US	United States
San Antonio	TX	78237	US	United States
Columbia	SC	29201	US	United States
Endicott	NY	13760	US	United States
Bensenville	IL	60106	US	United States
Huntsville	TX	77340	US	United States
Hackleburg	AL	35564	US	United States
Mcclellanville	SC	29458	US	United States
Duluth	MN	55811	US	United States
Athens	GA	30601	US	United States
Omaha	NE	68124	US	United States
Birmingham	AL	35209	US	United States
San Diego	CA	92103	US	United States
New York	NY	10004	US	United States
Coral Springs	FL	33065	US	United States
Salida	CO	81201	US	United States
Laie	HI	96762	US	United States
Appleton	WI	54915	US	United States
Providence	RI	02903	US	United States
Wallenpaupack	PA	18451	US	United States
Tampa	FL	33602	US	United States
Providence	RI	02903	US	United States
Tunica	MS	38676	US	United States
San Francisco	CA	94124	US	United States
Boston	MA	02114	US	United States
Rosenberg	TX	77471	US	United States
Stockton	CA	95202	US	United States
Portland	OR	97232	US	United States
New Berlin	WI	53151	US	United States
Minneapolis	MN	55402	US	United States
Duluth	GA	30097	US	United States
Birmingham	AL	35203	US	United States
Houston	TX	77002	US	United States
Bryant	SD	57221	US	United States
Denver	CO	80265	US	United States
Austin	TX	78744	US	United States
Benton Ridge	OH	45816	US	United States
Niles	OH	44446	US	United States
Portland	OR	97205	US	United States
Kansas City	MO	64106	US	United States
Woodland Hills	CA	91303	US	United States
Mount Pleasant	MI	48858	US	United States
Nashville	TN	37201	US	United States
Salt Lake City	UT	84111	US	United States
Tucson	AZ	85714	US	United States
Rankin	TX	79778	US	United States
Indianapolis	IN	46204	US	United States
Pensacola	FL	32507	US	United States
Burr Ridge	IL	61257	US	United States
Washington	PA	15301	US	United States
Saint Margarets	MD	21401	US	United States
Atlanta	GA	30303	US	United States
Center	TX	75935	US	United States
Brattleboro	VT	05301	US	United States
Kansas City	MO	64105	US	United States
Berkeley	CA	94704	US	United States
Houston	TX	77060	US	United States
Butler	PA	16001	US	United States
Tacoma	WA	98491	US	United States
Saginaw	MI	48607	US	United States
Gainesville	FL	32601	US	United States
Elmhurst	IL	60126	US	United States
Columbia	MD	21044	US	United States
Macomb	IL	61455	US	United States
Mountain View	WY	82939	US	United States
Graham	WA	98338	US	United States
East Lansing	MI	48823	US	United States
Wichita	KS	67202	US	United States
Mankato	MN	56001	US	United States
Lenexa	KS	66215	US	United States
Lansing	MI	48933	US	United States
Bellevue	WA	98007	US	United States
Los Angeles	CA	90014	US	United States
Blacksburg	VA	24060	US	United States
Burnt Chimney	VA	24184	US	United States
Rogers City	MI	49779	US	United States
Oroville	WA	98844	US	United States
Jackson	MS	39201	US	United States
Orlando	FL	32789	US	United States
Albuquerque	NM	87108	US	United States
Wilmot	SD	57279	US	United States
Garfield Heights	OH	44128	US	United States
Las Vegas	NV	89119	US	United States
Providence	RI	02903	US	United States
Arlington	TX	76011	US	United States
Houston	TX	77025	US	United States
Austin	TX	78756	US	United States
Saint Louis	MO	63146	US	United States
Athol	MA	01331	US	United States
Boston	MA	02110	US	United States
Lockport	IL	60441	US	United States
Cambridge	MA	02142	US	United States
Lakeside	OR	97449	US	United States
Mobile	AL	36608	US	United States
Concord	CA	94520	US	United States
Camden	NJ	08102	US	United States
Miami	FL	33128	US	United States
North Deering	ME	04103	US	United States
Newburgh	NY	12550	US	United States
Lena	IL	61048	US	United States
Florence	SC	29501	US	United States
Fort Myers	FL	33912	US	United States
San Francisco	CA	94107	US	United States
Fresno	CA	93721	US	United States
Detroit	MI	48205	US	United States
Wilmington	DE	19801	US	United States
Anaheim	CA	92801	US	United States
Elmhurst	IL	60126	US	United States
Southfield	MI	48034	US	United States
Steamboat Springs	CO	80487	US	United States
Fresno	CA	93721	US	United States
Riverdale	IL	60627	US	United States
New York	NY	10021	US	United States
Olympia	WA	98501	US	United States
Birmingham	AL	35209	US	United States
Lawrence	KS	66044	US	United States
Baltimore	MD	21201	US	United States
Pittsburgh	PA	15205	US	United States
Fredericksburg	VA	22408	US	United States
Cheektowaga	NY	14227	US	United States
Harrisonburg	VA	22801	US	United States
Cedar Rapids	IA	52405	US	United States
New York	NY	10011	US	United States
Toledo	OH	43604	US	United States
Burr Ridge	IL	61257	US	United States
Salinas	CA	93901	US	United States
Somerton	AZ	85350	US	United States
Quasqueton	IA	52326	US	United States
St Michaels	AZ	86511	US	United States
Chicago	IL	60606	US	United States
Blytheville	AR	72315	US	United States
Tampa	FL	33607	US	United States
Plano	TX	75074	US	United States
New York	NY	10018	US	United States
Sterling	IL	61081	US	United States
Dale City	VA	22193	US	United States
New York	NY	10018	US	United States
Columbia	SC	29223	US	United States
State College	PA	16803	US	United States
Tigard	OR	97223	US	United States
Guymon	OK	73942	US	United States
Metairie	LA	70001	US	United States
Stockton	CA	95204	US	United States
Morrisville	NC	27560	US	United States
Saginaw	MI	48603	US	United States
Augusta	GA	30902	US	United States
Decatur	GA	30030	US	United States
Charleston	SC	29403	US	United States
Phoenix	AZ	85034	US	United States
Grand Cane	LA	71032	US	United States
Brooklyn	MD	21225	US	United States
Geneseo	KS	67444	US	United States
Mount Airy	NC	27030	US	United States
Austin	TX	78749	US	United States
Peoria	IL	61602	US	United States
San Mateo	CA	94403	US	United States
North Wales	PA	19454	US	United States
Needham	MA	02192	US	United States
Pascagoula	MS	39567	US	United States
Philadelphia	PA	19108	US	United States
Saint Louis	MO	63101	US	United States
Arlington Heights	IL	60005	US	United States
Valley Mills	TX	76689	US	United States
Celina	OH	45822	US	United States
Tabor	SD	57063	US	United States
Meads	KY	41129	US	United States
Logansport	IN	46947	US	United States
Worcester	MA	01610	US	United States
Katy	TX	77493	US	United States
Playa Del Rey	CA	90291	US	United States
Augusta	GA	30901	US	United States
Belleville	NJ	07109	US	United States
Jackson	MS	39201	US	United States
State College	PA	16803	US	United States
Austin	TX	78701	US	United States
Westerville	OH	43081	US	United States
San Diego	CA	92101	US	United States
Miami	FL	33145	US	United States
Saint Petersburg	FL	33714	US	United States
Chicago	IL	60606	US	United States
Dallas	TX	75212	US	United States
Saint Louis	MO	63141	US	United States
Clatskanie	OR	97016	US	United States
South Burlington	VT	05403	US	United States
Johnstown	OH	43031	US	United States
Mount Vernon	NY	10550	US	United States
Charlotte	NC	28202	US	United States
Nisswa	MN	56468	US	United States
Phoenix	AZ	85016	US	United States
Saint James	MN	56081	US	United States
Dallas	TX	75201	US	United States
Hamer	ID	83425	US	United States
Kansas City	MO	64119	US	United States
Brockton	MA	02401	US	United States
Sandy Ridge	NC	27046	US	United States
Lee S Summit	MO	64063	US	United States
Wayne	PA	19088	US	United States
New York	NY	10013	US	United States
Marquette	MI	49855	US	United States
Philadelphia	PA	19121	US	United States
Washington	VA	20024	US	United States
Huntsville	AL	35816	US	United States
Cambridge	MA	02141	US	United States
Sugar Notch	PA	18706	US	United States
Roanoke Rapids	NC	27870	US	United States
Fayetteville	NC	28301	US	United States
Los Angeles	CA	90017	US	United States
Irvine	CA	92614	US	United States
San Antonio	TX	78205	US	United States
Tilden	IL	62286	US	United States
Tampa	FL	33624	US	United States
Vista	CA	92083	US	United States
Santa Clara	CA	95054	US	United States
Westerville	OH	43081	US	United States
Schiller Park	IL	60176	US	United States
Cincinnati	OH	45202	US	United States
Morgantown	WV	26505	US	United States
Clayton	IN	46118	US	United States
Ardmore	NE	57715	US	United States
Tombstone	AZ	85638	US	United States
Byron	NY	14422	US	United States
Bakersfield	CA	93307	US	United States
Bridgeville	PA	15017	US	United States
Felton	CA	95018	US	United States
Syracuse	NY	13202	US	United States
Fullerton	CA	93632	US	United States
Littleton	CO	80123	US	United States
Defiance	OH	43512	US	United States
Long Beach	CA	90815	US	United States
San Francisco	CA	94143	US	United States
Syracuse	NY	13224	US	United States
Sacramento	CA	95814	US	United States
Evansville	IN	47708	US	United States
Enumclaw	WA	98022	US	United States
Dallas	TX	75225	US	United States
Atwood	NE	67730	US	United States
Seattle	WA	98161	US	United States
Houston	TX	77036	US	United States
New York	NY	10004	US	United States
Riverside	CA	92507	US	United States
Denver	CO	80202	US	United States
Wakefield	MA	01880	US	United States
Washington	DC	20005	US	United States
Toledo	OH	43609	US	United States
Richmond	VA	23219	US	United States
Julesburg	NE	80737	US	United States
Trenton	MI	48183	US	United States
San Francisco	CA	94103	US	United States
Southfield	MI	48075	US	United States
City Of Commerce	CA	90040	US	United States
Hyattsville	MD	20783	US	United States
Cumberland	MD	21502	US	United States
Stockbridge	GA	30281	US	United States
Plano	TX	75074	US	United States
Manhattan Beach	CA	90266	US	United States
San Francisco	CA	94108	US	United States
Pawnee	TX	78145	US	United States
Paradise Valley	AZ	85253	US	United States
Ormond Beach	FL	32174	US	United States
Cambridge	MA	02141	US	United States
Spokane	WA	99207	US	United States
San Diego	CA	92121	US	United States
Laurel	MD	20707	US	United States
Livermore	CA	94550	US	United States
Pauls Valley	OK	73075	US	United States
Marlboro	MA	01752	US	United States
Miami	FL	33165	US	United States
Camden	NJ	08102	US	United States
Longview	TX	75601	US	United States
Washington	MD	20005	US	United States
Blue Mountain Lake	NY	12812	US	United States
Skiatook	OK	74070	US	United States
Alva	FL	33920	US	United States
Pittsburgh	PA	15205	US	United States
Rocky Mount	NC	27801	US	United States
Seattle	WA	98101	US	United States
Omaha	NE	68124	US	United States
Lawrence	MA	01840	US	United States
San Luis Obispo	CA	93401	US	United States
Saginaw	MI	48607	US	United States
Half Moon Bay	CA	94019	US	United States
Monsey	NY	10952	US	United States
Dallas	TX	75247	US	United States
Bloomington	IL	61701	US	United States
Hanover	MD	21076	US	United States
Walcott	ND	58077	US	United States
Wedgwood	TX	76133	US	United States
Gulfport	MS	39503	US	United States
Detroit	MI	48226	US	United States
Cicero	IL	60650	US	United States
Fort Myers	FL	33901	US	United States
Madisonville	KY	42431	US	United States
West Palm Beach	FL	33417	US	United States
Louisville	KY	40205	US	United States
Commack	NY	11725	US	United States
Indianapolis	IN	46225	US	United States
Los Angeles	CA	90042	US	United States
Saint Louis	MO	63101	US	United States
Reston	VA	22070	US	United States
Stlouis	MO	63101	US	United States
Los Angeles	CA	90017	US	United States
Edwardsville	IL	62025	US	United States
Artesia Wells	TX	78001	US	United States
Mission	MN	56465	US	United States
Memphis	TN	38110	US	United States
Englewood	NJ	07631	US	United States
Wallingford	CT	06492	US	United States
Wrightwood	CA	92397	US	United States
San Diego	CA	92111	US	United States
New Orleans	LA	70118	US	United States
Wheeling	WV	26003	US	United States
Cankton	LA	70584	US	United States
Atlanta	GA	30303	US	United States
Atlanta	GA	30309	US	United States
Gastonia	NC	28052	US	United States
Cincinnati	OH	45202	US	United States
Almena	KS	67622	US	United States
Weatherford	TX	76086	US	United States
Durham	NC	27713	US	United States
Atlanta	GA	30303	US	United States
New London	NH	03257	US	United States
Berkeley	CA	94704	US	United States
Queens	NY	11103	US	United States
Manchester	MO	63011	US	United States
Tampa	FL	33602	US	United States
Beaumont	TX	77701	US	United States
Arrow Rock	MO	65320	US	United States
Madison	WI	53716	US	United States
Los Angeles	CA	90017	US	United States
Torrington	CT	06790	US	United States
Minneapolis	MN	55401	US	United States
Sharon	KS	67138	US	United States
Detroit	MI	48226	US	United States
Humble	TX	77346	US	United States
Elk Grove Village	IL	60007	US	United States
Wenatchee	WA	98801	US	United States
Greenville	NC	27834	US	United States
Austin	TX	78735	US	United States
Benton Harbor	MI	49022	US	United States
Alexandria	LA	71301	US	United States
San Francisco	CA	94108	US	United States
Dallas	TX	75247	US	United States
New Brunswick	NJ	08901	US	United States
Philipsburg	PA	16866	US	United States
Bangor	ME	04401	US	United States
Lexington	KY	40505	US	United States
Melville	LA	71353	US	United States
Cincinnati	OH	45214	US	United States
Wabasha	MN	55981	US	United States
Neoga	IL	62447	US	United States
Atlanta	GA	30303	US	United States
Dayton	OH	45402	US	United States
Hartford	CT	06103	US	United States
Traverse City	MI	49684	US	United States
Framingham	MA	01702	US	United States
Hot Springs	AR	71901	US	United States
Northbrook	IL	60062	US	United States
Williamstown	MA	01267	US	United States
Hanover	MD	21076	US	United States
Portland	OR	97204	US	United States
Herbertsville	NJ	08723	US	United States
Baltimore	MD	21202	US	United States
Indianapolis	IN	46214	US	United States
Skokie	IL	60077	US	United States
Jackson	MS	39211	US	United States
Northbrook	IL	60062	US	United States
Leesville	LA	71446	US	United States
Sherman Oaks	CA	91403	US	United States
Charlotte	NC	28202	US	United States
Milford	MI	48381	US	United States
Greenville	TX	75401	US	United States
Minneapolis	MN	55410	US	United States
Los Angeles	CA	90017	US	United States
Austin	TX	78744	US	United States
Bloomsburg	PA	17815	US	United States
Stanfield	OR	97875	US	United States
North Hollywood	CA	91605	US	United States
Concord	NC	28025	US	United States
San Diego	CA	92126	US	United States
Corpus Christi	TX	78476	US	United States
Chicago	IL	60661	US	United States
Corpus Christi	TX	78476	US	United States
Providence	RI	02904	US	United States
Newburgh	NY	12550	US	United States
Indianapolis	IN	46204	US	United States
Portsmouth	NH	03801	US	United States
Albuquerque	NM	87102	US	United States
Bemidji	MN	56601	US	United States
New York	NY	10007	US	United States
Las Vegas	NV	89109	US	United States
Albany	NY	12207	US	United States
Twin Valley	MN	56584	US	United States
Wasola	MO	65773	US	United States
South Whidbey	WA	98260	US	United States
Denver	CO	80014	US	United States
Gibsonia	PA	15044	US	United States
Syracuse	NY	13202	US	United States
Grand Island	NE	68801	US	United States
Stockton	CA	95204	US	United States
Little Rock	AR	72212	US	United States
Chicago	IL	60606	US	United States
Stlouis	IL	63101	US	United States
Austin	TX	78752	US	United States
Show Low	AZ	85901	US	United States
Rome	GA	30161	US	United States
Gaithersburg	MD	20877	US	United States
San Luis Obispo	CA	93401	US	United States
Detroit	MI	48201	US	United States
New Lexington	OH	43764	US	United States
Metropolis	IL	62960	US	United States
Milwaukee	WI	53202	US	United States
Mishawaka	IN	46544	US	United States
Herndon	VA	20170	US	United States
Lewisburg	PA	17837	US	United States
San Rafael	CA	94903	US	United States
Austin	TX	78701	US	United States
Cambridge	MA	02141	US	United States
Midvale	ID	83645	US	United States
Sulphur Springs	TX	75482	US	United States
Somerville	MA	02143	US	United States
East Providence	RI	02914	US	United States
Muskegon	MI	49440	US	United States
Pittsburgh	PA	15226	US	United States
Blacktown	PA	16137	US	United States
Baltimore	MD	21229	US	United States
Zoneton	KY	40165	US	United States
North Washington (Butler)	PA	16048	US	United States
Owensboro	KY	42301	US	United States
West Nyack	NY	10994	US	United States
Cleveland	OH	44115	US	United States
Dardanelle	AR	72834	US	United States
Miami	FL	33169	US	United States
Fort Smith	AR	72901	US	United States
Beggs	OK	74421	US	United States
Spring	TX	77386	US	United States
Wappingers Falls	NY	12590	US	United States
Rowell	AR	71667	US	United States
Cleveland	OH	44115	US	United States
Taos	NM	87571	US	United States
Houston	TX	77032	US	United States
Southfield	MI	48075	US	United States
New York	NY	10001	US	United States
Portland	ME	04101	US	United States
Pomona	CA	91766	US	United States
Norristown	PA	19403	US	United States
Carrollton	TX	75006	US	United States
Lexington	KY	40507	US	United States
San Diego	CA	92123	US	United States
Killeen	TX	76543	US	United States
Bloomington	IL	61704	US	United States
Camden	NJ	08102	US	United States
Houston	TX	77006	US	United States
Syracuse	NY	13224	US	United States
Wickliffe	KY	42037	US	United States
Lansdale	PA	19446	US	United States
New York	NY	10038	US	United States
Litchfield	MN	55355	US	United States
Bel Air	MD	21014	US	United States
East Providence	RI	02914	US	United States
Mansfield	OH	44902	US	United States
Riverside	CA	92507	US	United States
Southfield	MI	48076	US	United States
San Jose	CA	95113	US	United States
Sonora	CA	95370	US	United States
College Park	MD	20741	US	United States
Chicago	IL	60605	US	United States
Shawview Heights	SC	29152	US	United States
Detroit	MI	48219	US	United States
Brooklyn	NY	11238	US	United States
Norristown	PA	19403	US	United States
Mobile	AL	36693	US	United States
Dallas	TX	75201	US	United States
Irvine	CA	92614	US	United States
Akron	OH	44307	US	United States
Columbus	OH	43201	US	United States
Tucson	AZ	85701	US	United States
Sterling	IL	61081	US	United States
Metairie	LA	70001	US	United States
Enterprise	AL	36330	US	United States
New York	NY	10011	US	United States
Berkeley	CA	94704	US	United States
Minneapolis	MN	55401	US	United States
Page	AZ	86040	US	United States
Dale City	VA	22193	US	United States
Jacksonville	FL	32202	US	United States
Portland	OR	97225	US	United States
Philadelphia	PA	19104	US	United States
Annapolis	MD	21401	US	United States
Lake George	NY	12845	US	United States
Laurel Springs	NJ	08021	US	United States
Miami	FL	33176	US	United States
Upland	CA	91786	US	United States
Houston	TX	77099	US	United States
Goldsboro	NC	27530	US	United States
Seattle	WA	98109	US	United States
Bowie	MD	20720	US	United States
Mira Loma	CA	91752	US	United States
Memphis	TN	38138	US	United States
Costa Mesa	CA	92627	US	United States
Fargo	ND	58103	US	United States
Greenville	SC	29601	US	United States
Burlington	VT	05401	US	United States
Plant City	FL	33566	US	United States
White Lakes	NM	00875	US	United States
New York	NY	10019	US	United States
Cartersville	VA	23027	US	United States
Garden City	NY	11530	US	United States
Fort Myers	FL	33901	US	United States
Stockton	CA	95202	US	United States
Indianapolis	IN	46205	US	United States
Salt Lake City	UT	84111	US	United States
Harrah	WA	98933	US	United States
El Monte	CA	91731	US	United States
Wilmington	DE	19802	US	United States
Whitman	MA	02382	US	United States
Detroit	MI	48226	US	United States
Bakersfield	CA	93307	US	United States
Hanover	MD	21076	US	United States
Ellendale	ND	58436	US	United States
Rapid City	SD	57701	US	United States
Mcpherson	KS	67460	US	United States
Gilbert	AZ	85233	US	United States
Brooklyn	NY	11223	US	United States
Mansfield	OH	44902	US	United States
Jacksonville	FL	32202	US	United States
Winder	GA	30680	US	United States
San Luis Obispo	CA	93401	US	United States
Lafayette	IN	47904	US	United States
La Puente	CA	91744	US	United States
Cambria	CA	93428	US	United States
Kokomo	IN	46901	US	United States
Little Rock	AR	72201	US	United States
Bowling Green	KY	42101	US	United States
San Diego	CA	92103	US	United States
Bakersfield	CA	93301	US	United States
Cleveland Heights	OH	44118	US	United States
Warrensville Heights	OH	44128	US	United States
Farmersburg	IA	52047	US	United States
Atlanta	GA	30303	US	United States
Sterling	VA	20166	US	United States
Montecito	CA	93108	US	United States
Tampa	FL	33637	US	United States
Appleton	WI	54911	US	United States
Altamonte Springs	FL	32714	US	United States
Philadelphia	PA	19107	US	United States
Denver	CO	80202	US	United States
Lawton	OK	73501	US	United States
Grand Rapids	MI	49503	US	United States
Stockton	CA	95219	US	United States
Goldfield	NV	89013	US	United States
Walnut Creek	CA	94597	US	United States
New York	NY	10007	US	United States
Bluffton	GA	31724	US	United States
Falmouth	MA	02540	US	United States
Belleville	IL	62220	US	United States
Crofton	KY	42217	US	United States
Southaven	MS	38671	US	United States
Richmond	VA	23233	US	United States
Minneapolis	MN	55402	US	United States
Kawaihae	HI	96743	US	United States
Silverton	OR	97381	US	United States
Lansing	MI	48933	US	United States
South Boston	MA	02127	US	United States
Mount Moriah	MO	64665	US	United States
Kent	WA	98032	US	United States
Lompoc	CA	93436	US	United States
Chattanooga	GA	37403	US	United States
Neodesha	KS	66757	US	United States
Fresno	CA	93710	US	United States
Olar	SC	29843	US	United States
Salt Lake City	UT	84111	US	United States
Atlanta	GA	30329	US	United States
North Greenbush	NY	12144	US	United States
Oologah	OK	74053	US	United States
Knoxville	TN	37921	US	United States
Badger	IA	50516	US	United States
Philadelphia	PA	19103	US	United States
Red Bank	NJ	07701	US	United States
Chicago	IL	60605	US	United States
Bound Brook	NJ	08805	US	United States
Madison	WI	53704	US	United States
Mount Vernon	IL	62864	US	United States
Onancock	VA	23417	US	United States
Southfield	MI	48075	US	United States
New Braunfels	TX	78130	US	United States
Waipahu	HI	96797	US	United States
Lyndhurst	NJ	07071	US	United States
Westville	IN	46391	US	United States
Shelby	MT	59474	US	United States
Hyden	KY	41749	US	United States
Auberry	CA	93602	US	United States
Eagle River	AK	99577	US	United States
Lincoln	NE	68501	US	United States
Orlando	FL	32810	US	United States
Roanoke	VA	24011	US	United States
Independence	OH	44131	US	United States
Cedar Rapids	IA	52404	US	United States
Livermore	CA	94550	US	United States
Alexandria	VA	22301	US	United States
Florence	SC	29501	US	United States
Dallas	TX	75248	US	United States
Kennewick	WA	99336	US	United States
Sarasota	FL	34236	US	United States
Arlington	TN	38002	US	United States
Louisville	KY	40220	US	United States
Denver	CO	80265	US	United States
Piqua	KS	66761	US	United States
Walnut Creek	CA	94597	US	United States
Pittsburgh	PA	15219	US	United States
Houston	TX	77060	US	United States
Rochester	NY	14620	US	United States
New York	NY	10016	US	United States
Norfolk	VA	23505	US	United States
Overland Park	KS	66210	US	United States
Cambridge	MA	02141	US	United States
Houston	TX	77006	US	United States
Gulfport	MS	39507	US	United States
Baton Rouge	LA	70816	US	United States
Garfield Heights	OH	44128	US	United States
Long Island City	NY	11101	US	United States
Arlington	TN	38002	US	United States
New Port Richey	FL	34652	US	United States
Nashville	TN	37205	US	United States
Memphis	TN	38117	US	United States
Philadelphia	PA	19107	US	United States
High Point	NC	27260	US	United States
Boston	MA	02114	US	United States
Los Angeles	CA	90029	US	United States
Miami	FL	33169	US	United States
Henderson	NC	27536	US	United States
Oak Park	GA	30401	US	United States
Tifton	GA	31794	US	United States
New Brunswick	NJ	08901	US	United States
Charlotte	NC	28211	US	United States
White Plains	NY	10601	US	United States
Eagleville	MO	64442	US	United States
Seattle	WA	98108	US	United States
Brooklyn	NY	11206	US	United States
Seattle	WA	98109	US	United States
Houston	TX	77023	US	United States
Chicago	IL	60626	US	United States
Perrine	FL	33157	US	United States
Pittsburgh	PA	15210	US	United States
Salt Lake City	UT	84111	US	United States
Grand Rapids	MI	49503	US	United States
Bedford	MA	01730	US	United States
Theodosia	MO	65761	US	United States
Edgefield	SC	29824	US	United States
Pittsburgh	PA	15212	US	United States
Richfield	MN	55423	US	United States
Allen	TX	75002	US	United States
Bakersfield	CA	93312	US	United States
Elk City	OK	73644	US	United States
Hickory Hills	IL	60457	US	United States
Kerrville	TX	78028	US	United States
Manhattan	NY	10016	US	United States
Detroit	MI	48226	US	United States
Santa Fe Springs	CA	90670	US	United States
Andalusia	AL	36420	US	United States
Seattle	WA	98108	US	United States
Crowley	LA	70526	US	United States
Minneapolis	MN	55402	US	United States
Matthews	NC	28105	US	United States
Warsaw	VA	22572	US	United States
Glen Burnie	MD	21061	US	United States
Independence	OH	44131	US	United States
South Bend	IN	46601	US	United States
Atlanta	GA	30309	US	United States
Yaphank	NY	11980	US	United States
Jacksonville	FL	32256	US	United States
Eastland	TX	76448	US	United States
San Francisco	CA	94108	US	United States
Albany	NY	12207	US	United States
Miami	FL	33179	US	United States
Eugene	OR	97402	US	United States
Baltimore	MD	21201	US	United States
Searchlight	NV	89046	US	United States
Corpus Christi	TX	78401	US	United States
Greensboro	NC	27401	US	United States
Springfield	MA	01103	US	United States
Ellensburg	WA	98926	US	United States
Chicago	IL	60606	US	United States
Columbus	GA	31901	US	United States
Monroe	LA	71201	US	United States
Plainfield	NJ	07060	US	United States
Westland	MI	48185	US	United States
Portland	OR	97217	US	United States
Green Bay	WI	54303	US	United States
Riverside	CA	92507	US	United States
Atlanta	GA	30328	US	United States
Alexandria	LA	71302	US	United States
New York	NY	10016	US	United States
Rosenberg	TX	77471	US	United States
Colfax	CA	95713	US	United States
Green Bay	WI	54303	US	United States
Irving	TX	75062	US	United States
Springfield	MO	65806	US	United States
Coon Valley	WI	54623	US	United States
Joliet	IL	60435	US	United States
Saginaw	MI	48607	US	United States
Westbury	NY	11590	US	United States
Jeannette	PA	15644	US	United States
West Valley City	UT	84120	US	United States
Dalton	GA	30720	US	United States
Tampa	FL	33607	US	United States
Sterling	CO	80751	US	United States
Clifton Park	NY	12148	US	United States
Cincinnati	OH	45202	US	United States
Seattle	WA	98109	US	United States
Corpus Christi	TX	78401	US	United States
Roselle	NJ	07203	US	United States
Beltsville	DC	20705	US	United States
Grand Junction	CO	81501	US	United States
Little Rock	AR	72210	US	United States
Mattoon	IL	61938	US	United States
Spencer	IA	51301	US	United States
Oakland	CA	94612	US	United States
Richmond	IN	47374	US	United States
Tukwila	WA	98168	US	United States
San Angelo	TX	76903	US	United States
Warwick	RI	02887	US	United States
Salt Lake City	UT	84113	US	United States
Louisville	KY	40242	US	United States
Fishertown	PA	15539	US	United States
Woodville	LA	39669	US	United States
Phoenix	AZ	85003	US	United States
Oklahoma City	OK	73128	US	United States
West Roxbury	MA	02132	US	United States
Southfield	MI	48034	US	United States
Newark	PA	19714	US	United States
Oakland	CA	94621	US	United States
Wichita	KS	67226	US	United States
Fort Walton Beach	FL	32548	US	United States
Nevada	TX	75073	US	United States
Elkridge	MD	21227	US	United States
Tampa	FL	33602	US	United States
Columbus	OH	43214	US	United States
Lake Mary	FL	32746	US	United States
Woodburn	IL	62014	US	United States
Jonesville	NY	12098	US	United States
Salem	MA	01970	US	United States
Worcester	MA	01608	US	United States
Maumee	OH	43537	US	United States
Athens	GA	30601	US	United States
Riverside	CA	92507	US	United States
Pittsburgh	PA	15203	US	United States
Grand Rapids	MI	49503	US	United States
Ellensburg	WA	98926	US	United States
Houston	TX	77030	US	United States
San Marcos	TX	78666	US	United States
New Milford	CT	06776	US	United States
Boswell	OK	74727	US	United States
Dallas	TX	75225	US	United States
Southfield	MI	48075	US	United States
Howe	IN	46746	US	United States
Boston	MA	02199	US	United States
Cicero	IL	60650	US	United States
Vero Beach	FL	32960	US	United States
Yakima	WA	98901	US	United States
Metairie	LA	70001	US	United States
New York	NY	10011	US	United States
Portal	NM	85632	US	United States
Greenville	SC	29601	US	United States
Wausau	WI	54401	US	United States
Allen	KY	41601	US	United States
Springdale	AR	72764	US	United States
Carrollton	TX	75006	US	United States
Westbury	NY	11590	US	United States
Stamford	CT	06902	US	United States
Seattle	WA	98161	US	United States
Norwood	MA	02062	US	United States
Columbus	OH	43215	US	United States
Midland	TX	79703	US	United States
Northampton	PA	18067	US	United States
Evansville	IN	47711	US	United States
Wheeling	IL	60090	US	United States
San Francisco	CA	94124	US	United States
Dallas	TX	75244	US	United States
El Dorado	AR	71730	US	United States
Schaumburg	IL	60173	US	United States
Dodge City	KS	67801	US	United States
Manhattan	NY	10016	US	United States
Doyline	LA	71023	US	United States
Dixie	ID	83525	US	United States
Fort Lee	NJ	07024	US	United States
Colton	CA	92324	US	United States
Tallahassee	FL	32301	US	United States
Carmel	IN	46032	US	United States
Flint	MI	48548	US	United States
Fort Myers	FL	33901	US	United States
Blacksville	WV	26589	US	United States
Boston	MA	02110	US	United States
Rathdrum	ID	83858	US	United States
Hercules	CA	94547	US	United States
Seattle	WA	98101	US	United States
Benton	LA	71006	US	United States
Rochelle Park	NJ	07662	US	United States
Bogalusa	LA	70427	US	United States
Detroit	MI	48226	US	United States
Washington	DC	20036	US	United States
Columbia	MD	21046	US	United States
Aurora	CO	80014	US	United States
Lincoln City	OR	97367	US	United States
Grand Rapids	MI	49504	US	United States
San Diego	CA	92101	US	United States
Casper	WY	82601	US	United States
Tuscola	TX	79562	US	United States
Greenwood Village	CO	80111	US	United States
Bethany	MO	64424	US	United States
Bridgeport	WV	26330	US	United States
Albany	NY	12206	US	United States
Tampa	FL	33634	US	United States
Pasadena	CA	91104	US	United States
Beaver Creek	OR	97004	US	United States
Smyrna	GA	30080	US	United States
Tampa	FL	33602	US	United States
Dallas	TX	75209	US	United States
Philadelphia	PA	19124	US	United States
Suttons Bay	MI	49682	US	United States
New York	NY	10013	US	United States
Knoxville	TN	37921	US	United States
Athens	GA	30601	US	United States
Kaysville	UT	84037	US	United States
Oklahoma City	OK	73105	US	United States
East Hampton	CT	06424	US	United States
Windsor	CT	06095	US	United States
Brisbane	CA	94005	US	United States
Hartford	CT	06103	US	United States
Pomona Park	FL	32081	US	United States
Montgomery	AL	36104	US	United States
Birdsboro	PA	19508	US	United States
Cottonwood	UT	84121	US	United States
